author,title,description,url,date
The Associated Press,"The Latest: Libya gets 57,000 AstraZeneca doses from COVAX","Libya has received more than 57,000 doses of a COVID-19 vaccine from the COVAX initiative",https://abcnews.go.com/Health/wireStory/latest-libya-57000-astrazeneca-doses-covax-76966701,2021-04-09T08:08:13Z
SYLVIA HUI Associated Press,Beyond the pandemic: London tourism braces for slow recovery,"The pandemic has dealt a blow to London’s tourism industry, which employs one in seven of the capital’s workers",https://abcnews.go.com/International/wireStory/pandemic-london-tourism-braces-slow-recovery-76783651,2021-03-31T06:22:18Z
NINIEK KARMINI Associated Press,Indonesia resumes use of AstraZeneca's COVID-19 vaccine,Indonesia on Friday cleared the AstraZeneca vaccine for use again after the European Union’s drug regulator said the vaccine didn’t increase the overall incidence of blood clots,https://abcnews.go.com/Health/wireStory/indonesia-resumes-astrazenecas-covid-19-vaccine-76553203,2021-03-19T09:59:14Z
REGINA GARCIA CANO and MAURICIO MUÑOZ Associated Press,"Ecuador, Peru head to polls under strict virus measures",Ecuador and Peru are choosing new presidents under strict public health measures prompted by the coronavirus pandemic,https://abcnews.go.com/International/wireStory/ecuador-peru-head-polls-strict-virus-measures-77001987,2021-04-11T04:02:48Z
The Associated Press,The Latest: Britain to trial virus certificates for events,Britain’s government is planning to trial a coronavirus status certification plan over the coming months to allow the safe return of mass gatherings at places like sports grounds and nightclubs,https://abcnews.go.com/Health/wireStory/latest-britain-trial-virus-certificates-events-76864481,2021-04-04T11:31:35Z
The Associated Press,NCAA fan's death prompts contact tracing in Indiana,Health officials in Indiana are investigating whether anyone else was exposed.,https://abcnews.go.com/Sports/wireStory/ncaa-fans-death-prompts-contact-tracing-indiana-76858948,2021-04-03T23:11:40Z
ANDY TSUBASA FIELD Associated Press,Asian American Kansas lawmaker says he was threatened at bar,"The only Asian American lawmaker serving in the Kansas Legislature says he was physically threatened in a western Kansas bar by an out-of-state patron, who he said questioned if he had been carrying COVID-19",https://abcnews.go.com/US/wireStory/asian-american-kansas-lawmaker-threatened-bar-76614560,2021-03-22T21:03:45Z
KEN MORITSUGU Associated Press,"China outlines COVID-origin findings, ahead of WHO report","Chinese officials have briefed diplomats in Beijing on the research into the origin of COVID-19, ahead of the expected release of a long-awaited report from the World Health Organization",https://abcnews.go.com/Health/wireStory/china-outlines-covid-origin-findings-ahead-report-76700658,2021-03-26T11:57:53Z
Dr. Karine Tawagi,Here's why COVID cases are surging in Toronto despite early lockdown,Prime Minister Justin Trudeau is making efforts to provide more funding that could help with Toronto's COVID-19 surge.,https://abcnews.go.com/Health/covid-cases-surging-toronto-early-lockdown/story?id=76981573,2021-04-11T10:08:17Z
DAVID CRARY AP National Writer,Many say now is the time to fight racial bias in foster care,Black children have long suffered from racial disparities in the U.S. foster care system,https://abcnews.go.com/Lifestyle/wireStory/now-time-fight-racial-bias-foster-care-77069701,2021-04-14T16:58:47Z
MAURICIO SAVARESE and DÉBORA ÁLVARES Associated Press,"Bolsonaro under fire as Brazil hits 300,000 virus deaths","Brazil was in political disarray Wednesday as it surpassed 300,000 deaths from COVID-19, the second nation to hit the grim landmark after the United States",https://abcnews.go.com/Health/wireStory/bolsonaro-fire-brazil-hits-300000-virus-deaths-76669887,2021-03-25T05:05:20Z
MARI YAMAGUCHI Associated Press,"Tokyo adopts tougher virus rules, starts vaccinating elders",Tokyo adopted tougher measures against the coronavirus as it struggles to curb the rapid spread of a more contagious variant ahead of the Olympics in a country where less than 1% of people have been vaccinated,https://abcnews.go.com/Health/wireStory/tokyo-adopts-tougher-virus-rules-starts-vaccinating-elders-77015634,2021-04-12T04:44:36Z
TARIK EL BARAKAH  Associated Press,"Morocco imposes Ramadan curfew, despite vaccine success","Moroccan authorities have decided to enforce a night-time curfew during the holy month of Ramadan because of a recent rise in COVID-19 cases, as scientists announced the discovery of a new, local variant of the virus",https://abcnews.go.com/International/wireStory/morocco-imposes-ramadan-curfew-vaccine-success-76926820,2021-04-07T17:34:33Z
LORI HINNANT Associated Press,"'We failed the test' of COVID-19, says human rights champion",A leading human rights expert who is taking over leadership at Amnesty International is tackling vaccine equity as one of the major issues confronting the world today,https://abcnews.go.com/Business/wireStory/failed-test-covid-19-human-rights-champion-76917560,2021-04-07T08:22:00Z
The Associated Press,Chicago hospital CEO suspended after improper vaccinations,"A Chicago hospital’s CEO has been suspended for two weeks following a series of COVID-19 vaccination events involving alleged favoritism, including one in which ineligible Trump Tower workers were vaccinated",https://abcnews.go.com/Health/wireStory/chicago-hospital-ceo-suspended-improper-vaccinations-76771111,2021-03-30T16:31:48Z
CAROLYN THOMPSON Associated Press,Weinstein challenges extradition to face California charges,A lawyer for convicted movie producer Harvey Weinstein is challenging Weinstein’s extradition to California to face charges of assaulting five women,https://abcnews.go.com/Entertainment/wireStory/weinstein-challenges-extradition-face-california-charges-77028610,2021-04-12T20:04:11Z
LARRY NEUMEISTER Associated Press,NYC strip clubs sue New York state over COVID shutdown,"A group of New York City strip clubs are suing New York state, saying it's not fair that they're being kept closed when everything from axe-throwing venues to bars with live music and casinos can open up",https://abcnews.go.com/Health/wireStory/nyc-strip-clubs-sue-york-state-covid-shutdown-76546641,2021-03-18T23:20:14Z
The Associated Press,Indiana man charged with killing 4 after stimulus argument,An Indianapolis man has been formally charged with murder in the killings of three adults and a child he allegedly shot to death after he and his girlfriend argued because he wanted a share of her federal COVID-19 relief money,https://abcnews.go.com/US/wireStory/indiana-man-charged-killing-stimulus-argument-76533933,2021-03-18T13:44:30Z
The Associated Press,The Latest: EU regulator reviews AstraZeneca vaccine,Europe’s top medical regulator is reviewing whether there's any evidence to show the AstraZeneca coronavirus vaccine is linked to a small number of blood clots reported in people across the continent,https://abcnews.go.com/Health/wireStory/latest-eu-regulator-reviews-astrazeneca-vaccine-76529895,2021-03-18T09:36:45Z
MIKE STOBBE AP Medical Writer,"CDC changes school guidance, allowing desks to be closer","U.S. health officials are relaxing social distancing recommendations for schools, now saying students can sit as close as 3 feet to each other in classrooms",https://abcnews.go.com/Health/wireStory/cdc-school-guidance-allowing-desks-closer-76557583,2021-03-19T14:48:17Z
The Associated Press,German's IDT to make 10M AstraZeneca vaccine doses in 2021,German vaccine maker IDT Biologika says it plans to bottle this year some 10 million doses of the coronavirus shot developed by AstraZeneca,https://abcnews.go.com/International/wireStory/germans-idt-make-10m-astrazeneca-vaccine-doses-2021-77118315,2021-04-16T15:48:15Z
The Associated Press,Good Friday and virus lockdown empty Manila’s streets,"Filipinos are marking Good Friday, one of the most solemn holidays in Asia’s largest Roman Catholic nation, with deserted streets and churches following a strict lockdown to slow down the spread of the coronavirus",https://abcnews.go.com/International/wireStory/good-friday-virus-lockdown-empty-manilas-streets-76830337,2021-04-02T07:48:46Z
Catherine Thorbecke,Car ramming at rally protesting anti-Asian hate being investigated as hate crime - ABC News,"<ol><li>Car ramming at rally protesting anti-Asian hate being investigated as hate crime  ABC News
</li><li>Asian Americans report biggest increase in serious incidents of online hate and harassment during COVID pandemic  USA TODAY
</li><li>Attacks Against …",https://abcnews.go.com/US/car-ramming-rally-protesting-anti-asian-hate-investigated/story?id=76628526,2021-03-23T18:48:26Z
BRUCE SCHREINER Associated Press,McConnell downplays need for aid to home state's government,U.S. Senate Republican leader Mitch McConnell has downplayed a new infusion of federal relief for his home state’s government,https://abcnews.go.com/Health/wireStory/mcconnell-downplays-aid-home-states-government-76884623,2021-04-05T20:00:59Z
TASSANEE VEJPONGSA Associated Press,Thailand denies sending fleeing villagers back to Myanmar,Thailand’s prime minister is denying that his country’s security forces are sending villagers back to Myanmar who fled from military airstrikes and says his government is ready to shelter anyone who is escaping fighting,https://abcnews.go.com/International/wireStory/thailand-denies-sending-fleeing-villagers-back-myanmar-76764229,2021-03-30T08:48:47Z
The Associated Press,UN-backed vaccine delivery program warns of supply delays,"The U.N.-backed program to ship COVID-19 vaccines worldwide has announced supply delays for up to 90 million doses from an Indian manufacturer, in a major setback for the ambitious rollout aimed to help low- and middle-income countries fight the pandemic",https://abcnews.go.com/Health/wireStory/backed-vaccine-delivery-program-warns-supply-delays-76680934,2021-03-25T16:37:29Z
Dr. Nicholas Nissen,Dying of loneliness: What COVID-19 has taught us about the opioid epidemic,Hospital visits for opioid overdoses rose 29% in 2020.,https://abcnews.go.com/Health/dying-loneliness-covid-19-taught-us-opioid-epidemic/story?id=76328499,2021-03-21T13:07:49Z
MARCY GORDON and BARBARA ORTUTAY AP Business Writers,Lawmakers press Big Tech CEOs on speech responsibility,"The CEOs of social media giants Facebook, Twitter and Google faced a grilling Thursday as lawmakers tried to draw them into admitting responsibility for helping fuel the January insurrection at the U.S. Capitol and rising COVID-19 vaccine misinformation",https://abcnews.go.com/Business/wireStory/lawmakers-press-big-tech-ceos-speech-responsibility-76687588,2021-03-25T20:08:15Z
The Associated Press,By the numbers: UK's virus year saw a raft of stark figures,The 12 months since Britain entered lockdown to combat the coronavirus has been a year of agonizing numbers,https://abcnews.go.com/International/wireStory/numbers-uks-virus-year-raft-stark-figures-76627456,2021-03-23T12:39:26Z
The Associated Press,Rutgers to require students be vaccinated for virus in fall,Rutgers University says it will require that all students be vaccinated for the coronavirus before arriving for classes in the fall,https://abcnews.go.com/Health/wireStory/rutgers-require-students-vaccinated-virus-fall-76696205,2021-03-26T03:34:14Z
